;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
0;Karl Kopinski;black;165;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/m10/165.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/165.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/165.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/165.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/165.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/165.jpg?1517813031'};{3}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Acidic Slime;"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.";uncommon;Creature — Ooze;m10;Magic 2010;2;2
1;Chris Rahn;black;83;['B'];['B'];Like all priests, she gives her blessings only to those truly worthy of them.;{'small': 'https://img.scryfall.com/cards/small/en/m10/83.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/83.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/83.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/83.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/83.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/83.jpg?1517813031'};{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Acolyte of Xathrid;{1}{B}, {T}: Target player loses 1 life.;common;Creature — Human Cleric;m10;Magic 2010;0;1
2;Eric Deschamps;black;124;['R'];['R'];"""Rage courses in every heart, yearning to betray its rational prison."" —Sarkhan Vol";{'small': 'https://img.scryfall.com/cards/small/en/m10/124.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/124.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/124.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/124.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/124.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/124.jpg?1517813031'};{2}{R};{'standard': 'legal', 'future': 'legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'legal'};Act of Treason;Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.);uncommon;Sorcery;m10;Magic 2010;;
3;Kev Walker;black;42;['U'];['U'];"""The East Wind, an interloper in the dominions of Westerly Weather, is an impassive-faced tyrant with a sharp poniard held behind his back for a treacherous stab."" —Joseph Conrad, The Mirror of the Sea";{'small': 'https://img.scryfall.com/cards/small/en/m10/42.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/42.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/42.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/42.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/42.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/42.jpg?1517813031'};{3}{U}{U};{'standard': 'legal', 'future': 'legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'legal'};Air Elemental;Flying (This creature can't be blocked except by creatures with flying or reach.);uncommon;Creature — Elemental;m10;Magic 2010;4;4
4;Aleksi Briclot;black;1;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/m10/1.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/1.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/1.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/1.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/1.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/1.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Ajani Goldmane;"+1: You gain 2 life.
−1: Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn.
−6: Create a white Avatar creature token. It has ""This creature's power and toughness are each equal to your life total.""";mythic;Legendary Planeswalker — Ajani;m10;Magic 2010;;
5;Chippy;black;43;['U'];['U'];"""The ground polluted floats with human gore, And human carnage taints the dreadful shore Fly swift the dangerous coast: let every ear Be stopp'd against the song! 'tis death to hear!"" —Homer, The Odyssey, trans. Pope";{'small': 'https://img.scryfall.com/cards/small/en/m10/43.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/43.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/43.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/43.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/43.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/43.jpg?1517813031'};{1}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Alluring Siren;{T}: Target creature an opponent controls attacks you this turn if able.;uncommon;Creature — Siren;m10;Magic 2010;1;1
6;Alan Pollack;black;206;[];[];If taken, it cuts the hand that clutches it. If given, it heals the hand that holds it.;{'small': 'https://img.scryfall.com/cards/small/en/m10/206.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/206.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/206.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/206.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/206.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/206.jpg?1517813031'};{2};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angel's Feather;Whenever a player casts a white spell, you may gain 1 life.;uncommon;Artifact;m10;Magic 2010;;
7;Andrew Robinson;black;2;['W'];['W'];"""Until that day I cursed the angels, those uncaring lights in the sky. They rewarded my scorn with the gift of time, every year of which I've spent in devotion to their names."" —Torian Sha, soul warden";{'small': 'https://img.scryfall.com/cards/small/en/m10/2.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/2.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/2.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/2.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/2.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/2.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angel's Mercy;You gain 7 life.;common;Instant;m10;Magic 2010;;
8;Trevor Claxton;black;166;['G'];['G'];"""Kill the queen first, or we'll be fighting her drones forever. It is not in a queen's nature to have enough servants."" —Borzard, exterminator captain";{'small': 'https://img.scryfall.com/cards/small/en/m10/166.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/166.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/166.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/166.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/166.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/166.jpg?1517813031'};{3}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Ant Queen;{1}{G}: Create a 1/1 green Insect creature token.;rare;Creature — Insect;m10;Magic 2010;5;5
9;Jesper Ejsing;black;3;['W'];['W'];"""The meadow sprang up beneath me, and I perceived a path from our people's defeat to our highest glory.""";{'small': 'https://img.scryfall.com/cards/small/en/m10/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m10/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m10/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m10/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m10/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m10/3.jpg?1517813031'};{3}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Armored Ascension;"Enchant creature
Enchanted creature gets +1/+1 for each Plains you control and has flying.";uncommon;Enchantment — Aura;m10;Magic 2010;;
