;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
0;John Avon;white;317;['U', 'W'];[];;{'small': 'https://img.scryfall.com/cards/small/en/9ed/317.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/317.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/317.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/317.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/317.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/317.jpg?1517813031'};;{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Adarkar Wastes;"{T}: Add {C}.
{T}: Add {W} or {U}. Adarkar Wastes deals 1 damage to you.";rare;Land;9ed;Ninth Edition;;
1;Nick Percival;white;58;['U'];['U'];Pray that it doesn't seek the safety of your lungs.;{'small': 'https://img.scryfall.com/cards/small/en/9ed/58.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/58.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/58.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/58.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/58.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/58.jpg?1517813031'};{3}{U}{U};{'standard': 'legal', 'future': 'legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'legal'};Air Elemental;Flying (This creature can't be blocked except by creatures with flying or reach.);uncommon;Creature — Elemental;9ed;Ninth Edition;4;4
2;Dave Dorman;white;286;[];[];"""A good lamp will light your way. A good ring will clear it."" —Nervan, royal jeweler";{'small': 'https://img.scryfall.com/cards/small/en/9ed/286.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/286.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/286.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/286.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/286.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/286.jpg?1517813031'};{8};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Aladdin's Ring;{8}, {T}: Aladdin's Ring deals 4 damage to any target.;rare;Artifact;9ed;Ninth Edition;;
3;Simon Bisley;white;172;['R'];['R'];Just try taking this bull by the horns.;{'small': 'https://img.scryfall.com/cards/small/en/9ed/172.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/172.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/172.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/172.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/172.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/172.jpg?1517813031'};{3}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Anaba Shaman;{R}, {T}: Anaba Shaman deals 1 damage to any target.;common;Creature — Minotaur Shaman;9ed;Ninth Edition;2;2
4;Andrew Robinson;white;229;['G'];['G'];If you're smaller than the anaconda, it considers you food. If you're larger than the anaconda, it considers you a lot of food.;{'small': 'https://img.scryfall.com/cards/small/en/9ed/229.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/229.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/229.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/229.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/229.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/229.jpg?1517813031'};{3}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Anaconda;Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.);uncommon;Creature — Snake;9ed;Ninth Edition;3;3
5;Brom;white;173;['R'];['R'];Those who will not follow are doomed to lead.;{'small': 'https://img.scryfall.com/cards/small/en/9ed/173.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/173.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/173.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/173.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/173.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/173.jpg?1517813031'};{4}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Anarchist;When Anarchist enters the battlefield, you may return target sorcery card from your graveyard to your hand.;uncommon;Creature — Human Wizard;9ed;Ninth Edition;2;2
6;Scott M. Fischer;white;230;['G'];['G'];;{'small': 'https://img.scryfall.com/cards/small/en/9ed/230.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/230.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/230.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/230.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/230.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/230.jpg?1517813031'};{4}{G}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Ancient Silverback;{G}: Regenerate Ancient Silverback. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.);rare;Creature — Ape;9ed;Ninth Edition;6;5
7;Mark Zug;white;2;['W'];['W'];Only the warrior who can admit mortal weakness will be bolstered by immortal strength.;{'small': 'https://img.scryfall.com/cards/small/en/9ed/2.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/2.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/2.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/2.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/2.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/2.jpg?1517813031'};{2}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angelic Blessing;Target creature gets +3/+3 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.);common;Sorcery;9ed;Ninth Edition;;
8;Melissa A. Benson;white;1;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/9ed/1.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/1.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/1.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/1.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/1.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/1.jpg?1517813031'};{4}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angel of Mercy;"Flying
When Angel of Mercy enters the battlefield, you gain 3 life.";uncommon;Creature — Angel;9ed;Ninth Edition;3;3
9;Alan Pollack;white;287;[];[];If taken, it cuts the hand that clutches it. If given, it heals the hand that holds it.;{'small': 'https://img.scryfall.com/cards/small/en/9ed/287.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/9ed/287.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/9ed/287.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/9ed/287.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/9ed/287.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/9ed/287.jpg?1517813031'};{2};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angel's Feather;Whenever a player casts a white spell, you may gain 1 life.;uncommon;Artifact;9ed;Ninth Edition;;
