;artist;border_color;collector_number;color_identity;colors;flavor_text;image_uris;mana_cost;legalities;name;oracle_text;rarity;type_line;set;set_name;power;toughness
0;Karl Kopinski;black;124;['R'];['R'];;{'small': 'https://img.scryfall.com/cards/small/en/m14/124.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/124.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/124.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/124.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/124.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/124.jpg?1517813031'};{2}{R};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Academy Raider;"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Whenever Academy Raider deals combat damage to a player, you may discard a card. If you do, draw a card.";common;Creature — Human Warrior;m14;Magic 2014;1;1
1;Alan Pollack;black;204;[];[];An Auriok shield is polished to a mirror finish even on the inside, enabling its bearer to watch foes ahead and behind.;{'small': 'https://img.scryfall.com/cards/small/en/m14/204.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/204.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/204.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/204.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/204.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/204.jpg?1517813031'};{0};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Accorder's Shield;"Equipped creature gets +0/+3 and has vigilance. (Attacking doesn't cause it to tap.)
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)";uncommon;Artifact — Equipment;m14;Magic 2014;;
2;Kev Walker;black;83;['B'];['B'];Many have heard the slither of dragging armor and the soft squelch of its voice. But only its victims ever meet its icy gaze.;{'small': 'https://img.scryfall.com/cards/small/en/m14/83.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/83.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/83.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/83.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/83.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/83.jpg?1517813031'};{3}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Accursed Spirit;Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.);common;Creature — Spirit;m14;Magic 2014;3;2
3;Eric Deschamps;black;125;['R'];['R'];"""Rage courses in every heart, yearning to betray its rational prison."" —Sarkhan Vol";{'small': 'https://img.scryfall.com/cards/small/en/m14/125.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/125.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/125.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/125.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/125.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/125.jpg?1517813031'};{2}{R};{'standard': 'legal', 'future': 'legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'legal'};Act of Treason;Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.);common;Sorcery;m14;Magic 2014;;
4;Jesper Ejsing;black;164;['G'];['G'];"""I am neither their drover nor their leader. To these majestic beasts, I am simply their herdmate and nothing more.""";{'small': 'https://img.scryfall.com/cards/small/en/m14/164.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/164.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/164.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/164.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/164.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/164.jpg?1517813031'};{2}{G};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Advocate of the Beast;At the beginning of your end step, put a +1/+1 counter on target Beast creature you control.;common;Creature — Elf Shaman;m14;Magic 2014;2;3
5;Lars Grant-West;black;42;['U'];['U'];"""Wind is forceful, yet ephemeral. It can knock a dragon out of the sky, yet pass through the smallest crack unhindered."" —Jestus Dreya, Of Elements and Eternity";{'small': 'https://img.scryfall.com/cards/small/en/m14/42.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/42.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/42.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/42.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/42.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/42.jpg?1517813031'};{4}{U};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Air Servant;"Flying
{2}{U}: Tap target creature with flying.";uncommon;Creature — Elemental;m14;Magic 2014;4;3
6;D. Alexander Gregory;black;1;['W'];['W'];;{'small': 'https://img.scryfall.com/cards/small/en/m14/1.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/1.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/1.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/1.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/1.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/1.jpg?1517813031'};{1}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Ajani, Caller of the Pride;"+1: Put a +1/+1 counter on up to one target creature.
−3: Target creature gains flying and double strike until end of turn.
−8: Create X 2/2 white Cat creature tokens, where X is your life total.";mythic;Legendary Planeswalker — Ajani;m14;Magic 2014;;
7;Wayne Reynolds;black;2;['W'];['W'];"""United, our roar will level mountains.""";{'small': 'https://img.scryfall.com/cards/small/en/m14/2.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/2.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/2.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/2.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/2.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/2.jpg?1517813031'};{2}{W}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Ajani's Chosen;Whenever an enchantment enters the battlefield under your control, create a 2/2 white Cat creature token. If that enchantment is an Aura, you may attach it to the token.;rare;Creature — Cat Soldier;m14;Magic 2014;3;3
8;Donato Giancola;black;84;['B'];['B'];"""Don't worry, your death will be as informative as possible."" —Gorghul, augur of skulls";{'small': 'https://img.scryfall.com/cards/small/en/m14/84.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/84.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/84.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/84.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/84.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/84.jpg?1517813031'};{1}{B};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Altar's Reap;"As an additional cost to cast this spell, sacrifice a creature.
Draw two cards.";common;Instant;m14;Magic 2014;;
9;Michael C. Hayes;black;3;['W'];['W'];As demons are drawn to suffering, angels are drawn to acts of benevolence.;{'small': 'https://img.scryfall.com/cards/small/en/m14/3.jpg?1517813031', 'normal': 'https://img.scryfall.com/cards/normal/en/m14/3.jpg?1517813031', 'large': 'https://img.scryfall.com/cards/large/en/m14/3.jpg?1517813031', 'png': 'https://img.scryfall.com/cards/png/en/m14/3.png?1517813031', 'art_crop': 'https://img.scryfall.com/cards/art_crop/en/m14/3.jpg?1517813031', 'border_crop': 'https://img.scryfall.com/cards/border_crop/en/m14/3.jpg?1517813031'};{3}{W};{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'};Angelic Accord;At the beginning of each end step, if you gained 4 or more life this turn, create a 4/4 white Angel creature token with flying.;uncommon;Enchantment;m14;Magic 2014;;
